2013-1 ; 0 ; 0
2013-2 ; 0 ; 0
2013-3 ; 0 ; 0
2013-4 ; 0 ; 0
2013-5 ; 0 ; 0
2013-6 ; 0 ; 0
2013-7 ; 0 ; 0
2013-11 ; 0 ; 0
2013-12 ; 0 ; 0
2014-2 ; 0 ; 0
2014-3 ; 0 ; 0
2014-7 ; 0 ; 0
2014-10 ; 0 ; 0
2014-11 ; 0 ; 0
2014-12 ; 0 ; 0
2015-1 ; 0 ; 0
2015-4 ; 0 ; 0
2015-5 ; 0 ; 0
2015-6 ; 0 ; 0
2015-8 ; 0 ; 0
2015-9 ; 0 ; 0
2015-10 ; 0 ; 0
2015-11 ; 0 ; 0
2016-5 ; 0 ; 0
2016-6 ; 0 ; 0
2016-7 ; 0 ; 0
2016-8 ; 0 ; 1
2016-9 ; 0 ; 1
2016-10 ; 0 ; 1
2016-11 ; 0 ; 1
2016-12 ; 0 ; 1
2017-1 ; 0 ; 1
2017-2 ; 0 ; 1
2017-9 ; 0 ; 1
2017-11 ; 0 ; 1
2018-1 ; 0 ; 1
2018-6 ; 0 ; 1
2018-7 ; 0 ; 1
2018-10 ; 0 ; 0
2018-12 ; 0 ; 0
2019-2 ; 0 ; 0
2019-3 ; 0 ; 0
2019-6 ; 0 ; 0
2019-9 ; 0 ; 0
2019-10 ; 0 ; 0
2019-11 ; 0 ; 0
2020-1 ; 0 ; 0
