2006-12 ; 0 ; 0
2007-1 ; 0 ; 0
2007-2 ; 0 ; 0
2007-3 ; 0 ; 0
2007-4 ; 0 ; 0
2007-5 ; 0 ; 0
2007-6 ; 0 ; 0
2007-7 ; 0 ; 0
2007-8 ; 0 ; 0
2007-9 ; 0 ; 0
2007-10 ; 0 ; 0
2007-11 ; 0 ; 0
2007-12 ; 0 ; 0
2008-1 ; 0 ; 0
2008-2 ; 0 ; 0
2008-3 ; 0 ; 0
2008-4 ; 0 ; 0
2008-5 ; 0 ; 0
2008-6 ; 0 ; 0
2008-7 ; 0 ; 0
2008-8 ; 0 ; 0
2008-9 ; 0 ; 0
2008-10 ; 0 ; 0
2008-11 ; 0 ; 0
2008-12 ; 0 ; 0
2009-1 ; 0 ; 0
2009-2 ; 0 ; 0
2009-3 ; 0 ; 0
2009-4 ; 0 ; 0
2009-6 ; 0 ; 0
2009-7 ; 0 ; 0
2009-8 ; 0 ; 0
2009-9 ; 0 ; 0
2009-10 ; 0 ; 0
2010-4 ; 0 ; 0
2010-5 ; 0 ; 0
2010-6 ; 0 ; 0
2010-7 ; 0 ; 0
2010-8 ; 0 ; 0
2010-9 ; 0 ; 0
2010-10 ; 0 ; 0
2010-12 ; 0 ; 0
2011-1 ; 0 ; 0
2011-2 ; 0 ; 0
2011-6 ; 0 ; 0
2012-2 ; 0 ; 0
2012-3 ; 0 ; 0
2012-4 ; 0 ; 0
2012-5 ; 0 ; 0
2012-6 ; 0 ; 0
2012-10 ; 0 ; 0
2012-11 ; 0 ; 0
2012-12 ; 0 ; 0
2013-1 ; 0 ; 0
2013-6 ; 0 ; 0
2013-12 ; 0 ; 0
2014-2 ; 0 ; 0
2014-3 ; 0 ; 0
2014-5 ; 0 ; 0
2014-6 ; 0 ; 0
2014-7 ; 0 ; 0
2014-8 ; 0 ; 0
2014-9 ; 0 ; 0
2015-3 ; 0 ; 0
2015-6 ; 0 ; 0
2015-7 ; 0 ; 0
2015-8 ; 0 ; 0
2016-4 ; 0 ; 0
2016-6 ; 0 ; 0
2017-1 ; 0 ; 0
2017-2 ; 0 ; 0
2017-5 ; 0 ; 0
2017-6 ; 0 ; 0
2017-7 ; 0 ; 0
2017-9 ; 0 ; 0
2017-12 ; 0 ; 0
2018-1 ; 0 ; 0
2018-2 ; 0 ; 0
2018-3 ; 0 ; 0
2019-6 ; 0 ; 0
2019-10 ; 0 ; 0
