2008-10 ; 0 ; 0
2008-12 ; 0 ; 0
2009-1 ; 0 ; 0
2009-2 ; 0 ; 0
2009-4 ; 0 ; 0
2009-8 ; 0 ; 0
2009-9 ; 0 ; 0
2009-10 ; 0 ; 0
2009-12 ; 0 ; 0
2010-1 ; 0 ; 0
2010-6 ; 0 ; 0
2011-5 ; 0 ; 0
2011-6 ; 0 ; 0
2011-10 ; 0 ; 0
2012-2 ; 0 ; 0
2012-10 ; 0 ; 0
2012-11 ; 0 ; 0
2014-5 ; 0 ; 0
2015-3 ; 0 ; 0
2016-1 ; 0 ; 0
2016-8 ; 0 ; 0
2017-1 ; 0 ; 0
2017-2 ; 0 ; 0
2017-4 ; 0 ; 0
2019-2 ; 0 ; 0
2019-3 ; 0 ; 0
2019-9 ; 0 ; 0
